,Date,Open,High,Low,Close,Adj Close,Volume
338,2021-10-07,2595.0,2598.75,2567.699951,2572.399902,2572.399902,2924370
339,2021-10-08,2585.25,2684.399902,2581.5,2671.25,2671.25,7279003
340,2021-10-11,2701.399902,2720.0,2645.350098,2652.649902,2652.649902,6815737
341,2021-10-12,2645.0,2683.0,2641.25,2667.800049,2667.800049,3083747
342,2021-10-13,2679.0,2719.5,2669.300049,2694.949951,2694.949951,4596429
343,2021-10-14,2700.350098,2717.449951,2687.199951,2700.399902,2700.399902,3979730
344,2021-10-18,2668.600098,2745.0,2662.300049,2707.600098,2707.600098,6273850
345,2021-10-19,2723.800049,2751.350098,2708.0,2731.850098,2731.850098,4076617
346,2021-10-20,2742.75,2742.75,2691.5,2700.399902,2700.399902,5865926
347,2021-10-21,2727.399902,2728.0,2603.199951,2622.5,2622.5,9613812
348,2021-10-22,2620.0,2664.899902,2611.5,2627.399902,2627.399902,5089178
349,2021-10-25,2680.0,2680.0,2570.0,2601.800049,2601.800049,7937067
350,2021-10-26,2617.100098,2668.899902,2603.149902,2661.050049,2661.050049,4499706
351,2021-10-27,2652.0,2676.800049,2619.949951,2627.399902,2627.399902,4567140
352,2021-10-28,2620.0,2637.949951,2590.5,2598.600098,2598.600098,4562471
353,2021-10-29,2596.149902,2596.149902,2501.699951,2536.25,2536.25,6568539
354,2021-11-01,2536.25,2556.0,2494.100098,2537.800049,2537.800049,7144532
355,2021-11-02,2545.0,2548.0,2495.25,2500.800049,2500.800049,4877652
356,2021-11-03,2506.050049,2520.0,2461.0,2483.600098,2483.600098,5533120
357,2021-11-04,2492.949951,2504.899902,2490.0,2498.850098,2498.850098,787160
358,2021-11-08,2519.399902,2520.0,2456.399902,2501.949951,2501.949951,9385607
359,2021-11-09,2505.0,2528.899902,2487.050049,2521.699951,2521.699951,7237470
360,2021-11-10,2516.699951,2558.0,2503.649902,2549.899902,2549.899902,4731975
361,2021-11-11,2540.050049,2570.5,2535.550049,2554.550049,2554.550049,4948422
362,2021-11-12,2562.899902,2598.75,2557.0,2593.100098,2593.100098,4020744
363,2021-11-15,2600.0,2602.199951,2570.0,2577.800049,2577.800049,2216708
364,2021-11-16,2572.050049,2575.0,2495.0,2517.899902,2517.899902,5232292
365,2021-11-17,2498.949951,2498.949951,2461.0,2464.0,2464.0,4708235
366,2021-11-18,2460.0,2489.0,2450.050049,2473.300049,2473.300049,3925345
367,2021-11-22,2436.100098,2449.0,2351.0,2363.75,2363.75,11133364
368,2021-11-23,2333.050049,2401.25,2309.0,2385.850098,2385.850098,11688406
369,2021-11-24,2380.0,2409.899902,2343.550049,2351.399902,2351.399902,7762564
370,2021-11-25,2373.0,2502.0,2357.149902,2492.949951,2492.949951,19568487
371,2021-11-26,2467.800049,2477.600098,2401.5,2412.600098,2412.600098,7274686
372,2021-11-29,2439.100098,2500.0,2399.100098,2441.5,2441.5,11226147
373,2021-11-30,2468.0,2475.899902,2388.850098,2405.399902,2405.399902,14847511
374,2021-12-01,2433.0,2474.0,2425.100098,2467.0,2467.0,4663276
375,2021-12-02,2469.699951,2496.199951,2461.600098,2482.850098,2482.850098,5870468
376,2021-12-03,2498.399902,2498.5,2400.0,2408.25,2408.25,8871172
377,2021-12-06,2416.0,2425.0,2357.149902,2362.600098,2362.600098,4768334
378,2021-12-07,2376.149902,2404.0,2360.0,2381.850098,2381.850098,5185007
379,2021-12-08,2424.100098,2431.800049,2406.300049,2418.100098,2418.100098,4035437
380,2021-12-09,2435.0,2474.899902,2425.0,2456.449951,2456.449951,6098050
381,2021-12-10,2440.25,2466.0,2430.350098,2458.949951,2458.949951,3860176
382,2021-12-13,2473.5,2474.100098,2404.0,2409.649902,2409.649902,5954148
383,2021-12-14,2380.0,2406.0,2373.399902,2380.149902,2380.149902,5995586
384,2021-12-15,2384.0,2405.0,2361.100098,2373.199951,2373.199951,4322855
385,2021-12-16,2405.699951,2415.5,2368.649902,2403.899902,2403.899902,4504829
386,2021-12-17,2398.050049,2408.0,2320.0,2340.449951,2340.449951,9714489
387,2021-12-20,2317.850098,2317.850098,2247.100098,2277.350098,2277.350098,6611376
388,2021-12-21,2311.350098,2346.0,2292.199951,2311.25,2311.25,5924071
389,2021-12-22,2324.899902,2371.899902,2322.0,2366.100098,2366.100098,8149415
390,2021-12-23,2374.0,2380.0,2358.050049,2365.25,2365.25,4186912
391,2021-12-24,2370.0,2392.0,2337.550049,2372.800049,2372.800049,3639616
392,2021-12-27,2361.550049,2378.0,2348.100098,2370.25,2370.25,1853948
393,2021-12-28,2375.600098,2404.850098,2373.050049,2398.399902,2398.399902,2941883
394,2021-12-29,2391.0,2419.0,2382.100098,2402.5,2402.5,7118779
395,2021-12-30,2400.0,2404.949951,2345.600098,2359.100098,2359.100098,13537254
396,2021-12-31,2373.0,2383.899902,2360.0,2368.149902,2368.149902,4373768
397,2022-01-03,2365.0,2407.949951,2363.550049,2403.850098,2403.850098,2502073
398,2022-01-04,2415.899902,2461.0,2404.0,2458.100098,2458.100098,5006225
399,2022-01-05,2462.0,2477.0,2432.949951,2469.600098,2469.600098,5373618
400,2022-01-06,2451.199951,2454.0,2409.0,2416.5,2416.5,6667483
401,2022-01-07,2430.949951,2458.050049,2411.550049,2436.0,2436.0,6051239
402,2022-01-10,2452.0,2457.0,2416.050049,2438.0,2438.0,4267365
403,2022-01-11,2436.0,2474.949951,2435.0,2455.550049,2455.550049,7478681
404,2022-01-12,2471.300049,2524.949951,2465.0,2521.100098,2521.100098,6830402
405,2022-01-13,2521.25,2541.0,2508.399902,2535.300049,2535.300049,5471871
406,2022-01-14,2535.0,2567.300049,2525.850098,2539.0,2539.0,9197773
407,2022-01-17,2538.0,2565.0,2537.0,2552.25,2552.25,3708822
408,2022-01-18,2554.75,2562.350098,2515.75,2521.800049,2521.800049,2868235
409,2022-01-19,2530.0,2542.0,2509.0,2521.600098,2521.600098,4502155
410,2022-01-20,2500.050049,2509.949951,2455.0,2477.449951,2477.449951,7612203
411,2022-01-21,2452.0,2502.25,2452.0,2477.850098,2477.850098,6155759
412,2022-01-24,2475.0,2504.75,2355.100098,2377.899902,2377.899902,10092511
413,2022-01-25,2349.550049,2388.649902,2305.0,2373.25,2373.25,11311456
414,2022-01-27,2336.0,2356.100098,2311.050049,2338.100098,2338.100098,9239426
415,2022-01-28,2365.0,2375.899902,2328.399902,2335.850098,2335.850098,6769154
416,2022-01-31,2360.199951,2406.399902,2356.199951,2386.600098,2386.600098,5604308
417,2022-02-01,2408.0,2420.600098,2347.100098,2378.699951,2378.699951,6092033
418,2022-02-02,2407.0,2407.0,2375.100098,2383.550049,2383.550049,4623163
419,2022-02-03,2392.0,2401.449951,2347.199951,2352.75,2352.75,4417864
420,2022-02-04,2341.0,2348.449951,2321.100098,2331.300049,2331.300049,5104761
421,2022-02-07,2342.0,2356.800049,2305.0,2317.100098,2317.100098,4944725
422,2022-02-08,2330.649902,2360.0,2310.0,2356.050049,2356.050049,5566080
423,2022-02-09,2371.149902,2387.199951,2358.0,2383.5,2383.5,5300891
424,2022-02-10,2395.699951,2395.699951,2365.100098,2381.050049,2381.050049,5752361
425,2022-02-11,2373.25,2384.5,2344.100098,2376.399902,2376.399902,7357863
426,2022-02-14,2340.25,2354.949951,2313.0,2338.550049,2338.550049,4947109
427,2022-02-15,2351.199951,2423.899902,2335.699951,2417.949951,2417.949951,5174646
428,2022-02-16,2430.0,2433.0,2395.949951,2412.949951,2412.949951,4796294
429,2022-02-17,2420.100098,2454.899902,2410.0,2443.5,2443.5,5931774
430,2022-02-18,2444.399902,2456.399902,2420.149902,2424.399902,2424.399902,3126873
431,2022-02-21,2412.0,2437.5,2384.600098,2399.899902,2399.899902,5125968
432,2022-02-22,2352.899902,2395.899902,2347.149902,2389.0,2389.0,6227901
433,2022-02-23,2401.100098,2406.550049,2368.0,2374.050049,2374.050049,3373615
434,2022-02-24,2305.0,2339.899902,2243.399902,2255.75,2255.75,11466725
435,2022-02-25,2280.100098,2307.949951,2276.25,2283.949951,2283.949951,6724094
436,2022-02-28,2243.0,2367.350098,2243.0,2359.550049,2359.550049,9828768
437,2022-03-02,2334.449951,2401.0,2329.199951,2398.550049,2398.550049,9909226
438,2022-03-03,2400.0,2414.850098,2370.050049,2378.300049,2378.300049,4701183
439,2022-03-04,2353.0,2364.300049,2320.350098,2325.550049,2325.550049,4986814
440,2022-03-07,2278.699951,2312.100098,2222.0,2239.550049,2239.550049,8299295
441,2022-03-08,2211.5,2246.0,2180.0,2235.5,2235.5,9825043
442,2022-03-09,2236.0,2367.0,2234.149902,2354.100098,2354.100098,9421163
443,2022-03-10,2400.0,2405.0,2360.0,2392.25,2392.25,8297995
444,2022-03-11,2376.050049,2411.0,2376.050049,2399.149902,2399.149902,5656799
445,2022-03-14,2386.899902,2424.399902,2374.0,2418.850098,2418.850098,3849222
446,2022-03-15,2427.949951,2427.949951,2340.850098,2363.449951,2363.449951,7349740
447,2022-03-16,2382.0,2407.899902,2377.100098,2403.350098,2403.350098,5145644
448,2022-03-17,2432.75,2497.399902,2415.100098,2481.699951,2481.699951,9886295
449,2022-03-21,2444.0,2484.0,2439.0,2467.399902,2467.399902,5537752
450,2022-03-22,2460.100098,2534.949951,2453.600098,2531.149902,2531.149902,10410082
451,2022-03-23,2523.0,2564.850098,2523.0,2539.199951,2539.199951,7135797
452,2022-03-24,2510.0,2584.149902,2510.0,2578.649902,2578.649902,6077153
453,2022-03-25,2582.5,2616.0,2577.0,2595.850098,2595.850098,6563676
454,2022-03-28,2610.0,2629.75,2586.5,2621.949951,2621.949951,4564891
455,2022-03-29,2638.0,2638.0,2607.399902,2622.550049,2622.550049,4007695
456,2022-03-30,2639.899902,2688.0,2617.100098,2672.949951,2672.949951,7297028
457,2022-03-31,2664.949951,2669.699951,2628.600098,2634.75,2634.75,6102744
458,2022-04-01,2636.0,2665.149902,2622.0,2655.850098,2655.850098,3656408
459,2022-04-04,2655.449951,2675.0,2641.649902,2663.699951,2663.699951,3659307
460,2022-04-05,2651.100098,2669.899902,2620.699951,2626.050049,2626.050049,6068663
461,2022-04-06,2587.100098,2634.5,2587.100098,2619.050049,2619.050049,5656703
462,2022-04-07,2595.100098,2606.0,2567.0,2572.850098,2572.850098,7151632
463,2022-04-08,2560.0,2625.0,2560.0,2615.649902,2615.649902,6992874
464,2022-04-11,2600.0,2638.550049,2583.0,2610.199951,2610.199951,4270816
465,2022-04-12,2587.0,2602.600098,2555.399902,2561.050049,2561.050049,6099986
466,2022-04-13,2574.5,2592.600098,2545.5,2551.649902,2551.649902,4778478
467,2022-04-18,2533.0,2559.800049,2521.800049,2543.850098,2543.850098,4603103
468,2022-04-19,2558.0,2668.0,2551.050049,2640.800049,2640.800049,12064446
469,2022-04-20,2657.100098,2734.0,2649.100098,2718.449951,2718.449951,11570835
470,2022-04-21,2750.899902,2789.0,2732.0,2782.100098,2782.100098,10018531
471,2022-04-22,2758.899902,2802.0,2744.199951,2758.800049,2758.800049,6947490
472,2022-04-25,2742.399902,2758.399902,2663.649902,2695.0,2695.0,7874671
473,2022-04-26,2710.0,2795.0,2707.699951,2775.649902,2775.649902,5643066
474,2022-04-27,2755.850098,2828.0,2755.050049,2778.350098,2778.350098,8924920
475,2022-04-28,2809.949951,2851.0,2786.100098,2819.850098,2819.850098,11820892
476,2022-04-29,2856.149902,2856.149902,2777.300049,2790.25,2790.25,8406156
477,2022-05-02,2762.0,2805.5,2758.050049,2780.449951,2780.449951,4369022
478,2022-05-04,2785.0,2790.0,2676.300049,2693.649902,2693.649902,8882792
479,2022-05-05,2723.5,2730.0,2632.0,2640.899902,2640.899902,7942721
480,2022-05-06,2612.199951,2659.0,2593.550049,2620.649902,2620.649902,9068448
481,2022-05-09,2574.949951,2597.100098,2507.0,2518.300049,2518.300049,8345649
482,2022-05-10,2495.0,2526.600098,2458.0,2474.649902,2474.649902,9004636
483,2022-05-11,2472.649902,2484.949951,2421.949951,2449.300049,2449.300049,7681157
484,2022-05-12,2427.5,2434.850098,2370.0,2399.399902,2399.399902,9456280
485,2022-05-13,2426.0,2478.0,2415.350098,2426.600098,2426.600098,8910998
486,2022-05-16,2434.449951,2481.0,2416.649902,2427.199951,2427.199951,6201594
487,2022-05-17,2435.100098,2539.899902,2432.0,2529.149902,2529.149902,7638666
488,2022-05-18,2539.649902,2570.0,2508.25,2538.350098,2538.350098,7973235
489,2022-05-19,2484.0,2512.5,2466.050049,2479.850098,2479.850098,6783641
490,2022-05-20,2512.5,2644.399902,2502.0,2624.449951,2624.449951,10057508
491,2022-05-23,2631.5,2653.550049,2593.0,2606.899902,2606.899902,7039144
492,2022-05-24,2607.0,2638.0,2597.699951,2615.850098,2615.850098,6243086
493,2022-05-25,2635.0,2656.699951,2601.5,2612.0,2612.0,5867760
494,2022-05-26,2624.399902,2634.899902,2548.0,2587.100098,2587.100098,8252551
495,2022-05-27,2593.050049,2605.149902,2540.100098,2575.100098,2575.100098,7624888
496,2022-05-30,2615.0,2674.0,2594.199951,2664.800049,2664.800049,6393341
497,2022-05-31,2641.399902,2678.800049,2615.699951,2632.649902,2632.649902,32591420
498,2022-06-01,2634.300049,2655.199951,2616.199951,2633.5,2633.5,4512079
499,2022-06-02,2634.0,2732.449951,2634.0,2724.300049,2724.300049,10204570
