Date,Actual_Close,Predicted_Close,Predicted_Close_Minimum,Predicted_Close_Maximum,Percent_Change_from_Close,Actual_Up_Down,Predicted_Up_Down,Company
2022-08-08,313.5,326.2578825,317.8902457,335.4003917,-4.069499986,Up,Up,ITC.NS
2022-08-10,313.299988,329.0360072,320.6446554,337.0417642,-5.022668308,Down,Up,ITC.NS
2022-08-11,306.25,329.693367,321.1115306,336.7023118,-7.655,Down,Up,ITC.NS
2022-08-12,308.549988,330.0987763,321.6685713,338.2938293,-6.983888886,Up,Up,ITC.NS
2022-08-16,310.549988,330.1680585,322.3191705,339.0348684,-6.317202144,Up,Up,ITC.NS
2022-08-17,312.549988,332.4400555,323.5884169,341.3762095,-6.36380362,Up,Up,ITC.NS
2022-08-18,315.649994,328.6001179,319.1634571,338.1609931,0.0410268466534486,Up,Down,ITC.NS
2022-08-19,312.0,330.3761138,320.8843035,339.0113275,-5.889780069,Down,Up,ITC.NS
2022-08-22,314.399994,330.0875989,320.845682,338.6490479,-4.989696312,Up,Down,ITC.NS
2022-08-23,315.899994,320.9589415,312.4635746,328.6142821,-1.601439568,Up,Down,ITC.NS
2022-08-24,314.100006,318.2464615,309.614182,326.2530522,-1.320106787,Down,Down,ITC.NS
2022-08-25,315.950012,318.5221935,310.1425882,326.7508355,-0.814110277,Up,Up,ITC.NS
2022-08-26,312.899994,323.4228209,314.8777138,332.2127587,-3.363000021,Down,Up,ITC.NS
2022-08-29,313.549988,326.5802723,317.1921228,334.7867536,-4.155727895,Up,Up,ITC.NS
2022-08-30,320.5,328.6962834,320.1737533,338.2235884,-2.557342702,Up,Up,ITC.NS
2022-09-01,317.600006,329.9146902,321.8508912,338.5395656,-3.877419385187288,Down,Up,ITC.NS
2022-09-02,322.399994,333.6834728581224,325.2140492315799,342.60314784500355,-3.499838420630494,Up,Up,ITC.NS
2022-09-03,,357.7035880409032,348.99139444901806,367.0656012824455,,nan,Up,ITC.NS
2022-09-05,326.75,336.93223409437184,327.93768812399304,346.40241327030435,-3.1162154841229794,Down,Down,ITC.NS
2022-09-06,327.149994,337.32940750723816,328.1876203641903,346.73706287700094,0.0311154323519204,Up,Up,ITC.NS
2022-09-07,327.899994,336.96554095747547,327.29141063261136,346.2126970100323,-2.764729223348347,Up,Down,ITC.NS
2022-09-08,329.899994,334.4263303580401,324.3967705002296,344.5062760006341,0.0137203287067659,Up,Down,ITC.NS
2022-09-09,330.5,337.4776383517016,327.9437443516458,347.532570566417,-2.1112370201820143,Up,Up,ITC.NS
2022-09-12,330.899994,340.38625692608883,330.43402999003814,351.2119823569343,-2.866806617738664,Up,Up,ITC.NS
2022-09-13,334.899994,343.0909852239271,332.3401804906799,353.3446029662225,-2.4458021411392097,Up,Up,ITC.NS
2022-09-14,335.350006,342.24790248635617,332.37623111168216,352.840329100311,0.0205692451556305,Up,Down,ITC.NS
2022-09-15,334.100006,341.2719963510449,330.36519940103204,350.6845474018176,-2.1466597492503134,Down,Down,ITC.NS
2022-09-16,331.299988,346.77485880983784,335.6054574850872,357.19120716372663,-4.670954231920423,Down,Up,ITC.NS
2022-09-19,335.600006,352.49295835701093,340.52232838811415,362.60416831625685,-5.033656750593421,Up,Up,ITC.NS
2022-09-20,336.0,355.14585188948746,343.40240139780946,365.402648726056,-5.698170205204602,Up,Up,ITC.NS
2022-09-21,340.950012,357.87203632879607,345.8835521575303,369.10192292155904,-4.9631980446435815,Up,Up,ITC.NS
2022-09-22,345.049988,360.13734336685775,347.3542511565801,370.73477641735917,-4.3725129377073815,Up,Up,ITC.NS
2022-09-23,346.399994,362.6152528314306,349.9430428862424,373.87484901115204,-4.681079420408598,Up,Up,ITC.NS
2022-09-26,332.600006,361.97083485075086,348.0605221762914,374.832806675604,-8.830675983436649,Down,Down,ITC.NS
2022-09-27,334.850006,363.194881501896,349.0603300427487,377.1958577351508,-8.464946989397996,Up,Up,ITC.NS
2022-09-28,324.950012,363.784436238605,348.9276885558034,377.0351458543765,-11.950891769348505,Down,Up,ITC.NS
2022-09-29,333.049988,363.1083735660658,347.94894078300575,377.2108803132123,-9.025187404019903,Up,Down,ITC.NS
2022-09-30,332.200012,359.60691179809083,344.41256136624276,373.66526534826977,-8.250120050594946,Down,Down,ITC.NS
2022-10-03,324.399994,359.9757449040336,343.7446278878772,374.9229716430707,-10.966631184350026,Down,Up,ITC.NS
2022-10-04,332.850006,359.6262137252286,341.4901388229695,376.49929071387635,-8.044526736535067,Up,Down,ITC.NS
2022-10-06,336.649994,359.1574957680119,341.10342743865084,376.34170166601757,-6.68572766052446,Up,Down,ITC.NS
2022-10-07,334.100006,357.46348517631554,338.64538842453754,374.7577197750728,-6.992959819436679,Down,Down,ITC.NS
2022-10-10,327.850006,358.46194557096544,336.01744239300126,379.36173284261525,-9.33717828602554,Down,Up,ITC.NS
2022-10-11,326.299988,359.5382759732754,336.9612526230066,381.6175875545748,-10.186420225450766,Down,Up,ITC.NS
2022-10-12,330.100006,359.54108244023,334.0026775489948,383.4951517091702,-8.918835475643707,Up,Up,ITC.NS
2022-10-13,328.649994,361.0590770822726,334.07223930665407,385.09645715584287,-9.861276030412043,Down,Up,ITC.NS
2022-10-14,332.100006,361.5124316807757,334.6567996515155,387.1236669737097,-8.856496582169799,Up,Up,ITC.NS
2022-10-17,332.25,359.5037488060218,330.05758247073715,387.62605128966123,-8.202783688795124,Up,Down,ITC.NS
2022-10-18,340.299988,357.1432153285375,327.55265769484447,384.25353119272233,-4.949523338959836,Up,Down,ITC.NS
2022-10-19,341.700012,358.0187558174858,329.4971585731301,384.4380179586157,-4.775751607958903,Up,Up,ITC.NS
2022-10-20,,357.3451560166104,320.7517586256896,389.7896013357513,,nan,Down,ITC.NS
